id,object_id,accession_number,accession_year,title,object_name,department,culture,period,dynasty,reign,object_date,object_begin_date,object_end_date,medium,dimensions,geography_type,city,state,county,country,region,subregion,locale,classification,credit_line,repository,gallery_number,is_public_domain,rights_and_reproduction,object_url,object_wikidata_url,primary_image,primary_image_small,image_url,image_file,tags,metadata_date
met_316545,316545,1991.17.74,1991,Bracelet: Leopard Heads and Ceremonial Swords,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,17th–19th century,1600,1897,"Brass, gilt",D. 5 3/8 × Diam. 3 5/8 in. (13.7 × 9.2 cm),,Court of Benin,,,Nigeria,,,,Metal-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316545,,https://images.metmuseum.org/CRDImages/ao/original/1991.17.74.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1991.17.74.JPG,https://images.metmuseum.org/CRDImages/ao/original/1991.17.74.JPG,1991.17.74.JPG,Leopards,2026-01-16T16:31:02.17Z
met_316546,316546,1991.17.75,1991,Bracelet: Crocodile and Leopard Heads,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–19th century,1500,1897,Brass,H. 1 5/8 × W. 4 × D. 3 7/8 in. (4.1 × 10.2 × 9.8 cm),,Court of Benin,,,Nigeria,,,,Metal-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316546,,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_75.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1991_17_75.jpg,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_75.jpg,1991.17.75.jpg,Crocodiles; Leopards,2024-10-03T04:53:53.567Z
met_316547,316547,1991.17.76,1991,Pair of chiefly bracelets with Portuguese and Edo figures,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,1815–97,1815,1897,"Ivory, wood or coconut-shell inlay",H. 5 1/4 × W. 3 5/8 × D. 3 3/8 in. (13.3 × 9.2 × 8.6 cm),,Court of Benin,,,Nigeria,,,,Bone/Ivory-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",342,True,,https://www.metmuseum.org/art/collection/search/316547,,https://images.metmuseum.org/CRDImages/ao/original/DT6576.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6576.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6576.jpg,1991.17.76.jpg,,2025-05-31T04:50:53.377Z
met_316548,316548,1991.17.77,1991,Pair of chiefly bracelets with Portuguese and Edo figures,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,1815–97,1815,1897,"Ivory, wood or coconut-shell inlay",H. 5 1/2 x W. 3 1/2 x Diam. 3 3/8 in. (14 x 8.9 x 8.6 cm),,Court of Benin,,,Nigeria,,,,Bone/Ivory-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",342,True,,https://www.metmuseum.org/art/collection/search/316548,,https://images.metmuseum.org/CRDImages/ao/original/DT6576.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6576.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6576.jpg,1991.17.77.jpg,,2025-05-31T04:50:53.377Z
met_316549,316549,1991.17.78,1991,Bracelet: Portuguese Heads and Mudfish,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,18th–19th century,1700,1800,"Brass, copper alloy",L. 6 × Diam. 3 1/2 in. (15.2 × 8.9 cm),,Court of Benin,,,Nigeria,,,,Metal-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316549,,https://images.metmuseum.org/CRDImages/ao/original/DT6577.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6577.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6577.jpg,1991.17.78.jpg,Heads; Fish,2026-01-16T16:31:02.17Z
met_316550,316550,1991.17.79,1991,Bracelet with Portuguese heads and mudfish,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–18th century,1500,1800,Brass,H. 5 3/8 × W. 3 3/4 × D. 3 3/4 in. (13.7 × 9.5 × 9.5 cm),,Court of Benin,,,Nigeria,,,,Metal-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",342,True,,https://www.metmuseum.org/art/collection/search/316550,,https://images.metmuseum.org/CRDImages/ao/original/DT6578.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6578.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6578.jpg,1991.17.79.jpg,Heads; Fish,2025-05-31T04:50:53.377Z
met_316481,316481,1991.17.8,1991,Head,Head,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–18th century,1500,1800,"Terracotta, sacrificial materials, pigment",H. 7 x W. 5 3/4 x D. 4 5/8 in. (17.8 x 14.6 x 11.8 cm),,Court of Benin,,,Nigeria,,,,Ceramics-Sculpture,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316481,,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_8.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1991_17_8.jpg,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_8.jpg,1991.17.8.jpg,Heads,2024-10-03T04:53:53.567Z
met_318651,318651,1991.17.80,1991,Bracelet: Crocodile Heads,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,17th–19th century,1600,1897,"Brass, gilt",H. 5 1/4 × W. 3 3/8 × D. 3 3/8 in. (13.3 × 8.6 × 8.6 cm),,Court of Benin,,,Nigeria,,,,Metal-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/318651,,https://images.metmuseum.org/CRDImages/ao/original/DP-14786-034.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-14786-034.jpg,https://images.metmuseum.org/CRDImages/ao/original/DP-14786-034.jpg,1991.17.80.jpg,,2025-01-30T04:54:21.21Z
met_316551,316551,1991.17.81,1991,Bracelet: Crocodile Heads,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,17th–19th century,1600,1897,"Brass, gilt",H. 5 1/4 × W. 3 3/8 × D. 3 3/8 in. (13.3 × 8.6 × 8.6 cm),,Court of Benin,,,Nigeria,,,,Metal-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316551,,https://images.metmuseum.org/CRDImages/ao/original/DP-14786-035.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-14786-035.jpg,https://images.metmuseum.org/CRDImages/ao/original/DP-14786-035.jpg,1991.17.81.jpg,Crocodiles,2025-01-30T04:54:21.21Z
met_316552,316552,1991.17.82,1991,Bracelet: Three Heads,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,18th–19th century,1700,1800,"Brass, copper alloy",Diam. 4 5/8 in. (11.7 cm),,Court of Benin,,,Nigeria,,,,Metal-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316552,,https://images.metmuseum.org/CRDImages/ao/original/1991.17.82.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1991.17.82.JPG,https://images.metmuseum.org/CRDImages/ao/original/1991.17.82.JPG,1991.17.82.JPG,Heads,2025-01-30T04:54:21.21Z
met_316553,316553,1991.17.83,1991,Bracelet: Crocodile Heads,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–19th century,1500,1897,Brass,Diam. 3 7/8 in. (9.8 cm),,Court of Benin,,,Nigeria,,,,Metal-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316553,,https://images.metmuseum.org/CRDImages/ao/original/1991.17.83.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1991.17.83.JPG,https://images.metmuseum.org/CRDImages/ao/original/1991.17.83.JPG,1991.17.83.JPG,Crocodiles,2025-01-30T04:54:21.21Z
met_316554,316554,1991.17.84,1991,Bracelet: Four Figures,Bracelet,The Michael C. Rockefeller Wing,Edo peoples,,,,1888–97,1888,1897,Ivory,L. 5 1/8 × Diam. 3 3/8 in. (13 × 8.6 cm),,Court of Benin,,,Nigeria,,,,Bone/Ivory-Ornaments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316554,,https://images.metmuseum.org/CRDImages/ao/original/DT6579.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6579.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6579.jpg,1991.17.84.jpg,,2026-01-16T16:31:02.17Z
met_316555,316555,1991.17.85,1991,Altar bell with Portuguese heads,Bell,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–17th century,1500,1700,Brass,H. 7 1/2 × W. 4 × D. 4 in. (19.1 × 10.2 × 10.2 cm),,Court of Benin,,,Nigeria,,,,Metal-Musical Instruments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",342,True,,https://www.metmuseum.org/art/collection/search/316555,,https://images.metmuseum.org/CRDImages/ao/original/DP-39221-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-39221-001.jpg,https://images.metmuseum.org/CRDImages/ao/original/DP-39221-001.jpg,1991.17.85.jpg,,2025-05-31T04:50:53.377Z
met_316556,316556,1991.17.86,1991,Altar bell with a mudfish-legged ọ́bà,Bell,The Michael C. Rockefeller Wing,Edo peoples,,,,18th–19th century,1700,1800,Brass,"H. 5 3/4 x W. 2 5/8 x D. 2 5/8 in. (14.6 x 6.7 x 6.7 cm)
Other: W. 2 5/8 x D. 2 5/8 in. (6.7 x 6.7cm)",,Court of Benin,,,Nigeria,,,,Metal-Musical Instruments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",342,True,,https://www.metmuseum.org/art/collection/search/316556,,https://images.metmuseum.org/CRDImages/ao/original/DP-30075-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-30075-001.jpg,https://images.metmuseum.org/CRDImages/ao/original/DP-30075-001.jpg,1991.17.86.jpg,Kings; Men; Fish,2025-05-31T04:50:53.377Z
met_316558,316558,1991.17.88,1991,Idiophone with an iyọ́bà,Idiophone,The Michael C. Rockefeller Wing,Edo peoples,,,,18th–19th century,1700,1800,Ivory,H. 12 1/4 in. × W. 2 in. × D. 1 3/4 in. (31.1 × 5.1 × 4.5 cm),,Court of Benin,,,Nigeria,,,,Bone/Ivory-Musical Instruments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",342,True,,https://www.metmuseum.org/art/collection/search/316558,,https://images.metmuseum.org/CRDImages/ao/original/DT6580.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6580.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6580.jpg,1991.17.88.jpg,Musical Instruments; Men,2025-12-20T04:50:39.43Z
met_316482,316482,1991.17.9,1991,Figure: Male Head,Head,The Michael C. Rockefeller Wing,Edo peoples,,,,15th–19th century,1400,1897,"Brass, iron",H. 9 1/2 × W.  6 1/4 × D. 7 1/4 in. (24.1 × 15.9 × 18.4 cm),,Court of Benin,,,Nigeria,,,,Metal-Sculpture,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316482,,https://images.metmuseum.org/CRDImages/ao/original/DT6555.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6555.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6555.jpg,1991.17.9.jpg,Heads; Men,2025-01-30T04:54:21.21Z
met_316560,316560,1991.17.90,1991,Hand-Held Clapper with Oba,Idiophone,The Michael C. Rockefeller Wing,Edo peoples,,,,18th–19th century,1700,1800,Ivory,H. 13 5/8 × W. 2 1/8 × 2 in. (34.6 × 5.4 × 5.1 cm),,Court of Benin,,,Nigeria,,,,Bone/Ivory-Musical Instruments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316560,,https://images.metmuseum.org/CRDImages/ao/original/DT6582.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6582.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6582.jpg,1991.17.90.jpg,,2025-01-30T04:54:21.21Z
met_316561,316561,1991.17.91,1991,Idiophone: Bird of Prophecy (ahianmwen-oro),Idiophone,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–19th century,1500,1897,"Brass, iron",H. 8 in. × W. 3 3/4 in. × D. 2 1/2 in. (20.3 × 9.5 × 6.4 cm),,Court of Benin,,,Nigeria,,,,Metal-Musical Instruments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316561,,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_91.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1991_17_91.jpg,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_91.jpg,1991.17.91.jpg,Birds,2026-01-16T16:31:02.17Z
met_316562,316562,1991.17.92,1991,Idiophone: Bird of Prophecy (ahianmwen-oro),Idiophone,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–19th century,1500,1897,"Brass, iron",H. 12 in. × W. 4 7/8 in. × D. 5 1/2 in. (30.5 × 12.4 × 14 cm),,Court of Benin,,,Nigeria,,,,Metal-Musical Instruments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316562,,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_92.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1991_17_92.jpg,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_92.jpg,1991.17.92.jpg,Birds,2026-01-16T16:31:02.17Z
met_316563,316563,1991.17.93,1991,Idiophone: Bird of Prophecy (ahianmwen-oro),Idiophone,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–19th century,1500,1897,Brass,H. 13 in. × W. 3 5/8 in. × D. 4 3/4 in. (33 × 9.2 × 12.1 cm),,Court of Benin,,,Nigeria,,,,Metal-Musical Instruments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316563,,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_93.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1991_17_93.jpg,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_93.jpg,1991.17.93.jpg,Birds,2026-01-16T16:31:02.17Z
met_316564,316564,1991.17.94,1991,Idiophone: Bird of Prophecy (ahianmwen-oro),Idiophone,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–19th century,1500,1897,Brass,H. 13 1/8 × W. 4 3/4 × D. 3 1/2 in. (33.3 × 12.1 × 8.9 cm),,Court of Benin,,,Nigeria,,,,Metal-Musical Instruments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316564,,https://images.metmuseum.org/CRDImages/ao/original/252320.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/252320.jpg,https://images.metmuseum.org/CRDImages/ao/original/252320.jpg,1991.17.94.jpg,Birds,2026-01-16T16:31:02.17Z
met_316565,316565,1991.17.95,1991,Idiophone: Bird of Prophecy (ahianmwen-oro),Idiophone,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–19th century,1500,1897,Brass,H. 12 3/4 × W. 5 3/8 × D. 7. (32.4 × 13.7 × 17.8 cm),,Court of Benin,,,Nigeria,,,,Metal-Musical Instruments,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316565,,https://images.metmuseum.org/CRDImages/ao/original/DT6583.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6583.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6583.jpg,1991.17.95.jpg,Birds,2026-01-16T16:31:02.17Z
met_316566,316566,1991.17.96,1991,Rattle Staff: Three Figures (Ukhurhe),Staff,The Michael C. Rockefeller Wing,Edo peoples,,,,19th century,1800,1897,"Wood, pigment, cowries, brass bell",H. 60 in. × W. 3 1/4 in. × D. 3 1/4 in. (152.4 × 8.3 × 8.3 cm),,Court of Benin,,,Nigeria,,,,Wood-Sculpture,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316566,,https://images.metmuseum.org/CRDImages/ao/original/DT6584.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6584.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6584.jpg,1991.17.96.jpg,,2025-01-30T04:54:21.21Z
met_316567,316567,1991.17.97,1991,Staff for Oba's Representative,Staff,The Michael C. Rockefeller Wing,Edo peoples,,,,18th–19th century,1700,1800,Brass,H. 33 1/2 × W. 1 1/8 × D. 1 1/8 in. (85.1 × 2.8 × 2.8 cm),,Court of Benin,,,Nigeria,,,,Metal-Sculpture,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316567,,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_97.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1991_17_97.jpg,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_97.jpg,1991.17.97.jpg,,2026-01-16T16:31:02.17Z
met_316568,316568,1991.17.98,1991,Staff: Seated Oba,Staff,The Michael C. Rockefeller Wing,Edo peoples,,,,18th–19th century,1700,1800,"Brass, iron",H. 25 1/2 × W. 3 1/4 × D. 3 1/2 in. (64.8 × 8.3 × 8.9 cm),,Court of Benin,,,Nigeria,,,,Metal-Sculpture,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316568,,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_98.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1991_17_98.jpg,https://images.metmuseum.org/CRDImages/ao/original/vs1991_17_98.jpg,1991.17.98.jpg,,2025-12-20T04:50:39.43Z
met_316569,316569,1991.17.99,1991,Rattle Staff: Hand Holding Mudfish (Ukhurhe),Ritual staff,The Michael C. Rockefeller Wing,Edo peoples,,,,16th–19th century,1500,1897,Brass,H. 59 1/4 in. (150.5 cm),,Court of Benin,,,Nigeria,,,,Metal-Sculpture,"Gift of Mr. and Mrs. Klaus G. Perls, 1991","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316569,,https://images.metmuseum.org/CRDImages/ao/original/DT6586.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT6586.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT6586.jpg,1991.17.99.jpg,Hands; Fish,2025-12-20T04:50:39.43Z
met_316736,316736,1992.187,1992,Head,Head,The Michael C. Rockefeller Wing,Edo peoples,,,,19th century,1800,1897,Terracotta,H. 13 × W. 7 1/4 × D. 7 1/2 in. (33 × 18.4 × 19.1 cm),,Court of Benin,,,Nigeria,,,,Ceramics-Sculpture,"Gift of Mrs. Martin Goodman, 1992","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316736,,https://images.metmuseum.org/CRDImages/ao/original/vs1992_187.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1992_187.jpg,https://images.metmuseum.org/CRDImages/ao/original/vs1992_187.jpg,1992.187.jpg,Heads,2026-01-21T04:52:24.343Z
met_316755,316755,1992.394,1992,Sword,Sword,The Michael C. Rockefeller Wing,Edo peoples,,,,19th century,1800,1897,Iron,W. 2 3/4 × D. 7/8 × L. 28 3/4 in. (7 × 2.2 × 73 cm),,,,,Nigeria,,,,Metal-Implements,"Gift of Claire E. Mebel and Frederick R. Mebel, 1992","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/316755,,https://images.metmuseum.org/CRDImages/ao/original/vs1992_394.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1992_394.jpg,https://images.metmuseum.org/CRDImages/ao/original/vs1992_394.jpg,1992.394.jpg,,2026-01-21T04:52:24.343Z
met_503433,503433,1992.84,1992,Oko,Oko,Musical Instruments,Edo (Benin) people,,,,19th century,1801,1900,Ivory tusk,L. 42.5 cm (16¾ in.); Widest Diam. 4.5 cm. (1-3/4 in.),,,,,Nigeria,,,,Aerophone-Lip Vibrated-trumpet / trombone,"Purchase, Clara Mertens Bequest, in memory of André Mertens, 1992","Metropolitan Museum of Art, New York, NY",681,True,,https://www.metmuseum.org/art/collection/search/503433,https://www.wikidata.org/wiki/Q116413160,https://images.metmuseum.org/CRDImages/mi/original/255545.jpg,https://images.metmuseum.org/CRDImages/mi/web-large/255545.jpg,https://images.metmuseum.org/CRDImages/mi/original/255545.jpg,1992.84.jpg,,2025-01-31T04:54:36.6Z
met_317696,317696,"1994.329a, b",1994,Ceremonial Sword and Sheath,Sword and sheath,The Michael C. Rockefeller Wing,Edo peoples,,,,1856–97,1856,1897,"Iron, ivory, silk, wool, cotton, yarn, leather, metal tacks, staples","As Assembled: 53 x 21 x 4 1/4 in. (134.6 x 53.3 x 10.8 cm)
Sword: 32 x 5 3/4 x 1 in. (81.3 x 14.6 x 2.5 cm)
Sheath: 24 1/8 x 7 3/8 x 1 1/2 in. (61.3 x 18.7 x 3.8 cm)",,Court of Benin,,,Nigeria,,,,Metal-Implements,"Purchase, Rogers Fund and Frederick R. Mebel, Fred and Rita Richman, and Noah-Sadie K. Wachtel Foundation Inc. Gifts, 1994","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/317696,,https://images.metmuseum.org/CRDImages/ao/original/DT3727.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT3727.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT3727.jpg,1994.329a_b.jpg,,2025-12-20T04:50:39.43Z
met_317781,317781,1996.11,1996,Base from the Ézọ́mọ's Ikẹ̀gòbọ̀ (Altar of the Hand),Altar,The Michael C. Rockefeller Wing,Edo peoples,,,,19th century,1800,1900,Brass,H. 13 × W. 14 × D. 14 in. (33 × 35.6 × 35.6 cm),,Kingdom of Benin,,,Nigeria,,,,Metal-Sculpture,"Rogers Fund, 1996","Metropolitan Museum of Art, New York, NY",342,True,,https://www.metmuseum.org/art/collection/search/317781,,https://images.metmuseum.org/CRDImages/ao/original/DT3971.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT3971.jpg,https://images.metmuseum.org/CRDImages/ao/original/DT3971.jpg,1996.11.jpg,Soldiers; Swords; Men,2025-05-31T04:50:53.377Z
met_700419,700419,"1996.11, 1991.17.113",1996,Oba with Animals,Altar,The Michael C. Rockefeller Wing,Edo peoples,,,,18th–19th century,1700,1800,Brass,H. 13 x Diam. 13 in. (33 x 33 cm),,Court of Benin,,,Nigeria,,,,Metal-Sculpture,"Rogers Fund, 1996 (1996.11)
Gift of Mr. and Mrs. Klaus G. Perls, 1991 (1991.17.113)","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/700419,,https://images.metmuseum.org/CRDImages/ao/original/DP234641.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP234641.jpg,https://images.metmuseum.org/CRDImages/ao/original/DP234641.jpg,1996.11_1991.17.113.jpg,Weapons; Swords; Men; Warriors,2025-05-21T04:50:22.597Z
met_684576,684576,2015.450,2015,Bell (Ekure),Bell (Ekure),Musical Instruments,Edo,,,,early 19th–mid 19th century,1820,1860,Brass,14 15/16 × 6 11/16 × 4 3/16 in. (37.9 × 17 × 10.6 cm),,Court of Benin,,,Nigeria,,,,Idiophone-Struck-bell-without clapper,"Purchase, Amati Gifts, 2015","Metropolitan Museum of Art, New York, NY",681,True,,https://www.metmuseum.org/art/collection/search/684576,https://www.wikidata.org/wiki/Q116297900,https://images.metmuseum.org/CRDImages/mi/original/DP-812-003.jpg,https://images.metmuseum.org/CRDImages/mi/web-large/DP-812-003.jpg,https://images.metmuseum.org/CRDImages/mi/original/DP-812-003.jpg,2015.450.jpg,Men; Horses; Leopards,2025-01-31T04:54:36.6Z
met_888663,888663,2022.322,2022,Handscroll of Ten Homoerotic (Nanshoku) Scenes,Handscroll,Asian Art,Japan,Edo period (1615–1868),,,early 18th century,1700,1733,Handscroll; ink and colors on silk,Image: 10 11/16 in. × 11 ft. 1 7/8 in. (27.2 × 340 cm),,,,,,,,,Paintings,"Rogers Fund, by exchange, 2022","Metropolitan Museum of Art, New York, NY",,True,,https://www.metmuseum.org/art/collection/search/888663,https://www.wikidata.org/wiki/Q126118739,https://images.metmuseum.org/CRDImages/as/original/DP-24890-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-24890-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-24890-002.jpg,2022.322.jpg,,2025-12-13T04:50:44.133Z
met_308245,308245,50.145.47,1950,Rooster,Figure,The Michael C. Rockefeller Wing,Edo peoples,,,,18th century,1700,1800,"Brass, iron",H. 17 3/4 × W. 8 × D. 16 1/4 in. (45.1 × 20.3 × 41.3 cm),,Court of Benin,,,Nigeria,,,,Metal-Sculpture,"Bequest of Mary Stillman Harkness, 1950","Metropolitan Museum of Art, New York, NY",342,True,,https://www.metmuseum.org/art/collection/search/308245,,https://images.metmuseum.org/CRDImages/ao/original/50.145.47_a.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/50.145.47_a.JPG,https://images.metmuseum.org/CRDImages/ao/original/50.145.47_a.JPG,50.145.47.JPG,Roosters,2026-04-01T04:56:50.163Z
met_503936,503936,89.4.2604,1889,Eroro,Eroro,Musical Instruments,Benin,,,,19th century,1800,1899,Brass,"Height: 7 in. (17.8 cm)
Width (Of base): 4 1/16 in. (10.3 cm)",,,,,Nigeria,,,,Idiophone-Struck-bell,"The Crosby Brown Collection of Musical Instruments, 1889","Metropolitan Museum of Art, New York, NY",681,True,,https://www.metmuseum.org/art/collection/search/503936,https://www.wikidata.org/wiki/Q116413228,https://images.metmuseum.org/CRDImages/mi/original/DT1530a.jpg,https://images.metmuseum.org/CRDImages/mi/web-large/DT1530a.jpg,https://images.metmuseum.org/CRDImages/mi/original/DT1530a.jpg,89.4.2604.jpg,Faces,2025-12-20T04:50:39.43Z
