id,object_id,title,inventory_number,institution,object_url,description,dating,production_place,collector,material,technique,dimensions,rights,image_url,image_page_url,image_resource_id,image_preview_url,image_file,image_missing
smb_19919,19919,Würdenträger mit zwei Begleitfiguren,III C 8375,Ethnologisches Museum,https://smb.museum-digital.de/object/19919?navlang=en,"Hochrangiger Würdenträger mit eben-Schwert und rechteckiger Glocke begleitet von zwei Hornbläser Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite: 44 x 36 cm; Gewicht: 5,99 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211771&resolution=superImageResolution#6374,https://smb.museum-digital.de/singleimage?resourcenr=23386,23386,https://smb.museum-digital.de/resources/images/201806/200w_29231012736.jpg,smb_19919.jpg,False
smb_19502,19502,Gedenkkopf eines Königs,III C 8177,Ethnologisches Museum,https://smb.museum-digital.de/object/19502?navlang=en,"Nach dem Tod eines Königs (oba) wurde ihm in einem abgeschlossenen Hof des Palasts ein Altar errichtet. Zu den bedeutendsten Gegenständen dieser Altäre gehörten aus Messing gegossene Gedenkköpfe des Verstorbenen. Umfangreiche Rituale und regelmäßige Opfer an diesem Altar durch den Nachfolger bestätigten dessen Beziehungen zu den königlichen Ahnen und verstärkten seine spirituelle Macht. Dieses Beispiel eines Gedenkkopfs des 17. Jahrhunderts zeigt den König mit den Regalien aus Korallenperlen: einer kappenähnlichen Krone und dem hohen Halskragen aus Korallenketten. Sammler: Schmidt, Eduard",1600-1690er Jahre,Nigeria,Eduard Schmidt (Konsul) (1860-1899),Messing,Messing,"Objektmaß: 34,5 x 24 x 26 cm; Durchmesser: 22 cm; Wandstärke: 7 mm; Gewicht: 8,2 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210967&resolution=superImageResolution#498470,https://smb.museum-digital.de/singleimage?resourcenr=22969,22969,https://smb.museum-digital.de/resources/images/201806/200w_29230607921.jpg,smb_19502.jpg,False
smb_19449,19449,Soldat,III C 7655,Ethnologisches Museum,https://smb.museum-digital.de/object/19449?navlang=en,Soldat mit Schwert und runder Glocke begleitet von Hornbläser,1501-1550,Nigeria,,Messing,Messing,"Objektmaß: 39 x 28,5 x 6 cm; Gewicht: 4,7 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210678&resolution=superImageResolution#498462,https://smb.museum-digital.de/singleimage?resourcenr=22916,22916,https://smb.museum-digital.de/resources/images/201806/200w_29230539197.jpg,smb_19449.jpg,False
smb_19909,19909,Soldat,III C 8277,Ethnologisches Museum,https://smb.museum-digital.de/object/19909?navlang=en,"Soldat mit Schwert. In den Ecken zwei Krokodilsköpfe und zwei Fische. Sammler: Meyer, Hans",1500-1700,Nigeria,Hans Meyer(Geograph) (1858-1929),Messing,Messing,"Höhe x Breite: 47 x 30 cm; Gewicht: 6,2 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211159&resolution=superImageResolution#6227,https://smb.museum-digital.de/singleimage?resourcenr=23376,23376,https://smb.museum-digital.de/resources/images/201806/200w_29231007948.jpg,smb_19909.jpg,False
smb_19441,19441,Portugiese mit Gewehr,III C 10863,Ethnologisches Museum,https://smb.museum-digital.de/object/19441?navlang=en,"Die Figur eines bewaffneten Portugiesen steht für die militärische Unterstützung durch die portugiesischen Soldaten bei den Eorberungen Benins vor allem unter der Herrschaft von Ozolua und Esigie. Die Vermehrung des Reichtums durch die mit dem Meeresgott Olokun in Verbindung gebrachten Portugiesen ergab sich nicht nur durch den Handel und Import so wichtiger Güter wie Messing und Korallen, sondern auch durch die Ausdehnung des Königreichs durch Eroberungen. Darstellungen von Edo sind oft streng frontal und statisch. Die beiden Portugiesen zeigen dagegen eine dynamische Pose. Sammler: Webster, William Downing",16.-18. Jahrhundert,Nigeria,William Downing Webster (1868-1913),Messing,Messing,"Objektmaß: 46 x 20,5 x 22 cm; Gewicht: 12,1 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211804&resolution=superImageResolution#6423,https://smb.museum-digital.de/singleimage?resourcenr=22908,22908,https://smb.museum-digital.de/resources/images/201806/200w_29230535032.jpg,smb_19441.jpg,False
smb_18394,18394,Schale für Kolanüsse,III C 43524,Ethnologisches Museum,https://smb.museum-digital.de/object/18394?navlang=en,"""Holzschale mit skulptiertem Fuß: stilisierter Vogel (hornbill ?) in der Mitte, ein Mann und eine Frau kniend auf den Seiten. Reste roter Farbe. H: 16 cm; ø: ca. 19 cm; Yoruba"" Form: stilisiert, Arme der Frau liegen angewinkelt am Körper, Hände an der Brust, Mann hält in beiden Händen jeweils ein Werkzeug Farbe: braun, schwarz, dunelrot Muster: Zackenmuster auf dem breiten Schalenrand Erhaltungszustand: Sockel schadhaft, in Sockel und Schale breiter Riß",,Nigeria,,Holz,Holz,Höhe x Durchmesser: 17 x 19 cm,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=206012&resolution=superImageResolution#3107042,https://smb.museum-digital.de/singleimage?resourcenr=21712,21712,https://smb.museum-digital.de/resources/images/201806/200w_29192148202.jpg,smb_18394.jpg,False
smb_19728,19728,Portugiese mit Gewehr,III C 20299,Ethnologisches Museum,https://smb.museum-digital.de/object/19728?navlang=en,"Die Figur eines bewaffneten Portugiesen steht für die militärische Unterstützung durch die portugiesischen Soldaten bei den Eorberungen Benins vor allem unter der Herrschaft von Ozolua und Esigie. Die Vermehrung des Reichtums durch die mit dem Meeresgott Olokun in Verbindung gebrachten Portugiesen ergab sich nicht nur durch den Handel und Import so wichtiger Güter wie Messing und Korallen, sondern auch durch die Ausdehnung des Königreichs durch Eroberungen. Darstellungen von Edo sind oft streng frontal und statisch. Die beiden Portugiesen zeigen dagegen eine dynamische Pose. Die Datierung ist schwierig: Die Komposition und der Gesichtsschnitt ähneln einer Plastik aus Lagos, die ins 16. Jahrundert datiert wird. Es könnte sich aber auch um ein Werk handeln, das im 18. Jahrhundert während der Zeit der Neukonstitution des Königtums gegossen wurden.",17.-18. Jahrhundert,Nigeria,,"Messing, Eisen","Messing, Eisen","Höhe x Breite x Tiefe: ca. 38,5 x 15 x 25 cm; Gewicht: 8,8 kg (inkl. Holzsockel)",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212519&resolution=superImageResolution#1267780,https://smb.museum-digital.de/singleimage?resourcenr=23195,23195,https://smb.museum-digital.de/resources/images/201806/200w_29230829081.jpg,smb_19728.jpg,False
smb_203157,203157,Kopf eines Königs,III C 26373,Ethnologisches Museum,https://smb.museum-digital.de/object/203157?navlang=en,"Elfenbeinmasken dieses Typs sind sehr selten. Ob sie einen König oder die Königinmutter darstellen, ist ungewiss. Die Krone aus Korallenperlen lässt beide Interpretationen zu. Um den Halsansatz zieht sich eine Kette aus stilisierten Welsen. Getragen wurde diese Elfenbeinmaske wohl nur vom König als Schutz. Verstärkt werden konnte dieser durch das Anbringen von Medizin in einem Beutel an der Innenseite der Maske.",18. Jahrhundert,Benin,,Elfenbein,Elfenbein,"Objektmaß: 17,5 x 8,5 x 6 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212548&resolution=superImageResolution#7247,https://smb.museum-digital.de/singleimage?resourcenr=352689,352689,https://smb.museum-digital.de/resources/images/202009/200w_5f5d63dc11375.jpg,smb_203157.jpg,False
smb_19798,19798,Darstellung von Portugiesen,III C 10867,Ethnologisches Museum,https://smb.museum-digital.de/object/19798?navlang=en,"Darstellung von Portugiesen Sammler: Webster, William Downing",19. Jahrhundert,Nigeria,William Downing Webster (1868-1913),Messing,Messing,Objektmaß: 12 x 8 x 8 cm; Gewicht: 567 g,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212286&resolution=superImageResolution#2367639,https://smb.museum-digital.de/singleimage?resourcenr=23265,23265,https://smb.museum-digital.de/resources/images/201806/200w_29230903770.jpg,smb_19798.jpg,False
smb_19440,19440,Soldat,III C 8385,Ethnologisches Museum,https://smb.museum-digital.de/object/19440?navlang=en,"Soldat mit Schwert und runder Glocke Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite: 37 x 18 cm; Gewicht: 3,3 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211794&resolution=superImageResolution#6384,https://smb.museum-digital.de/singleimage?resourcenr=22907,22907,https://smb.museum-digital.de/resources/images/201806/200w_29230534538.jpg,smb_19440.jpg,False
smb_19695,19695,Soldat,III C 8380,Ethnologisches Museum,https://smb.museum-digital.de/object/19695?navlang=en,"Soldat Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 41 cm B: 17,8 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211845&resolution=superImageResolution#2367917,https://smb.museum-digital.de/singleimage?resourcenr=23162,23162,https://smb.museum-digital.de/resources/images/201806/200w_29230810872.jpg,smb_19695.jpg,False
smb_19704,19704,Stuhlbein (Leg of a chair),III C 8067,Ethnologisches Museum,https://smb.museum-digital.de/object/19704?navlang=en,"Reliefiertes Stuhlbeinmit Darstellung eines Königs oder hohen Würdenträgers mit Schwert und Gong; im unteren Feld zwei Fässer, die bis ins 19. Jahrhundert übliche Form der Verpackung von Handelswaren.",19. Jahrhundert,Nigeria,,Holz,Holz,"Höhe x Breite x Tiefe: 39 x 14 x 1,5 cm; Gewicht: ca. 0,6 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210838&resolution=superImageResolution#6075,https://smb.museum-digital.de/singleimage?resourcenr=23171,23171,https://smb.museum-digital.de/resources/images/201806/200w_29230817176.jpg,smb_19704.jpg,False
smb_19952,19952,Gefäß,III C 8499,Ethnologisches Museum,https://smb.museum-digital.de/object/19952?navlang=en,"Gefäß Sammler: Bey, Heinrich",18.-19. Jahrhundert,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: 13 x 15,5 x 16 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=214746&resolution=superImageResolution#2368018,https://smb.museum-digital.de/singleimage?resourcenr=23419,23419,https://smb.museum-digital.de/resources/images/201806/200w_29231138047.jpg,smb_19952.jpg,False
smb_19388,19388,Gedenkkopf eines Königs,III C 8200,Ethnologisches Museum,https://smb.museum-digital.de/object/19388?navlang=en,"Die aus dieser Zeit in größerer Zahl erhaltenen Gedenkköpfe sind stark formalisiert. Ihre Gesichter sind weitgehend identisch, die königlichen Insignien dagegen stärker ausgearbeitet, ihre Formen variieren. Gemeinsam ist allen die aus Korallenperlen bestehende Kappe. Diese Grundform wird variiert durch verschiedene Zugaben, wie an den Seiten angebrachte Korallenperlen, flügelähnliche Aufsätze und gebogene Stege aus Korallenperlen, die sich bis an die Augen vor das Gesicht schieben. Verschiedene Motive auf einer Plinthe um die Basis verweisen auf die spirituelle Macht des Königs. Gleichzeitig werden die Köpfe größer und ihre Wanddicke wird erheblich stärker. Auf den Altären des 18. und 19. Jahrhunderts dienen die Gedenkköpfe nämlich zugleich als Basis für große Elefantenzähne, die mit Motiven beschnitzt sind, die in der frühen Zeit Benins, im 16. und 17 Jahrhundert, auf den Reliefplatten dargestellt waren. Sammler: Schmidt, Eduard",18.-19. Jahrhundert,Nigeria,Eduard Schmidt (Konsul) (1860-1899),Messing; Eisen,Messing; Eisen,"Objektmaß: 45,5 x 29 x 32 cm; Gewicht: 39,8 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211087&resolution=superImageResolution#6149,https://smb.museum-digital.de/singleimage?resourcenr=22855,22855,https://smb.museum-digital.de/resources/images/201806/200w_29230502957.jpg,smb_19388.jpg,False
smb_16388,16388,Knieende Frau mit Gefäß,III C 7636,Ethnologisches Museum,https://smb.museum-digital.de/object/16388?navlang=en,"Knieende Frau mit Gefäß Sammler: Schmidt, Eduard Angaben zur Herkunft: Eduard Schmidt, Sammler 19. Jh. Republik Benin (Land) Nikki (Region) Bariba (Ethnie) Yoruba (Ethnie)",19. Jahrhundert,Benin,Eduard Schmidt (Konsul) (1860-1899),"Bemaltes Holz, geschnitzt","Bemaltes Holz, geschnitzt","Höhe x Breite x Tiefe: 35,5 x 16 x 22 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=1564639&resolution=superImageResolution#3058028,https://smb.museum-digital.de/singleimage?resourcenr=19171,19171,https://smb.museum-digital.de/resources/images/201806/200w_29185533671.jpg,smb_16388.jpg,False
smb_20406,20406,Kopf eines Königs,III C 7662 b,Ethnologisches Museum,https://smb.museum-digital.de/object/20406?navlang=en,"Aus Messing gegossene Gürtelmasken wurden von hochrangigen Mitgliedern der Palastgesellschaften getragen. Während die wissenschaftliche Forschung diese Masken aufgrund der reichen Verzierung mit Korallenperlen als Darstellungen des Königs ansieht, betrachtet man sie in Benin als Bilder eines besiegten rebellischen Würdenträgers.",18.-19. Jahrhundert,Königreich Benin,,Messing,Messing,"Höhe x Breite x Tiefe: 19 x 13,5 x 6 cm; Gewicht: < 2 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=2224145&resolution=superImageResolution#5081957,https://smb.museum-digital.de/singleimage?resourcenr=23873,23873,https://smb.museum-digital.de/resources/images/201806/200w_29231647533.jpg,smb_20406.jpg,False
smb_19708,19708,Soldat mit Schwert und Bogen,III C 10880,Ethnologisches Museum,https://smb.museum-digital.de/object/19708?navlang=en,"Soldat mit Schwert und Bogen Sammler: Meyer, Hans",1500-1700,Nigeria,Hans Meyer(Geograph) (1858-1929),Messing,Messing,"Objektmaß: H: 44,5 cm B: 16,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212294&resolution=superImageResolution#2367650,https://smb.museum-digital.de/singleimage?resourcenr=23175,23175,https://smb.museum-digital.de/resources/images/201806/200w_29230819513.jpg,smb_19708.jpg,False
smb_19690,19690,Glocke,III C 8079,Ethnologisches Museum,https://smb.museum-digital.de/object/19690?navlang=en,"Glocke mit Klöppel, vorn Darstellung eines menschlichem Kopf",18.-19. Jahrhundert,Nigeria,,"Messing, Eisen","Messing, Eisen","Objektmaß: ca. 17 x 7,9 x 9 cm; Gewicht: 600 g",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212771&resolution=superImageResolution#524648,https://smb.museum-digital.de/singleimage?resourcenr=23157,23157,https://smb.museum-digital.de/resources/images/201806/200w_29230808102.jpg,smb_19690.jpg,False
smb_19515,19515,König (Ozolua ?),III C 8397,Ethnologisches Museum,https://smb.museum-digital.de/object/19515?navlang=en,"König (Ozolua ?) Sammler: Bey, Heinrich",1501-1550,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: 41,5 x 28,4 x 5 cm; Gewicht: 4,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211935&resolution=superImageResolution#1282057,https://smb.museum-digital.de/singleimage?resourcenr=22982,22982,https://smb.museum-digital.de/resources/images/201806/200w_29230614558.jpg,smb_19515.jpg,False
smb_19425,19425,Portugiese,III C 8348,Ethnologisches Museum,https://smb.museum-digital.de/object/19425?navlang=en,"Darstellunge eines Portugiesen mit Kopf im Profil. Diese Platte gehört zu einer kleinen Gruppe von Reliefplatten, in denen von der üblichen Frontalansicht abgewichen wurde. Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 35 cm B: 19,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211164&resolution=superImageResolution#2367898,https://smb.museum-digital.de/singleimage?resourcenr=22892,22892,https://smb.museum-digital.de/resources/images/201806/200w_29230524788.jpg,smb_19425.jpg,False
smb_19673,19673,Portugiese,III C 8368,Ethnologisches Museum,https://smb.museum-digital.de/object/19673?navlang=en,"Portugiese mit Stab und Schwert Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Objektmaß: H: 48 cm B: 29,5 cm",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211215&resolution=superImageResolution#2367910,https://smb.museum-digital.de/singleimage?resourcenr=23140,23140,https://smb.museum-digital.de/resources/images/201806/200w_29230756796.jpg,smb_19673.jpg,False
smb_19227,19227,Thronhocker,III C 20295,Ethnologisches Museum,https://smb.museum-digital.de/object/19227?navlang=en,"Der nach dem Vorbild des Thronhockers Esigies aus dem 16. Jahrhundert gegossene Thron Eresoyens stellt das Weltbild Benins dar. Eine in sich verschlungene Python verbindet die Welt der göttlichen Ordnung der Zivilisation (die Sitzfläche) mit der der Natur (die Basis). Sonne, Mond und Kreuz auf der Sitzfläche stehen für die Schöpfung der kosmischen Ordnung. Zeremonialschwerter stehen für die Macht des Königs in dieser Ordnung. Die im Zentrum abgebildeten Schmiedewerkzeuge, Amboss, Blasebalg, Zange und Hammer, verbildlichen die Zivilisation. Die Welt der Natur an der Basis zeigt Motive des Waldes wie die als Opfertiere genutzten Affen und die „Rüsselhand“, einen Elefantenrüssel, der in einer Hand ausläuft, die Blätter hält. Sie steht für die okkulte, in den Pflanzen existierende Kraft Osuns. Die plastischen Frösche und die eingeritzten Portugiesenköpfe beziehen sich auf das Wasser, die Welt des Meeresgottes Olokun.",1735-1750,Nigeria,,"Messing, Guss","Messing, Guss","Höhe x Durchmesser: 40 x 40,5 cm; Gewicht: 96,3 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=209779&resolution=superImageResolution#5459,https://smb.museum-digital.de/singleimage?resourcenr=22694,22694,https://smb.museum-digital.de/resources/images/201806/200w_29230157244.jpg,smb_19227.jpg,False
smb_19617,19617,Gedenkkopf einer Königinmutter,III C 8490,Ethnologisches Museum,https://smb.museum-digital.de/object/19617?navlang=en,"Im Gegensatz zur runden Kappe des Königs trägt die Königinmutter eine spitze, leicht nach vorn gebogene Haube aus Korallenperlen. Sammler: Bey, Heinrich",18. Jahrhundert,Nigeria,Heinrich Bey,Messing; Eisen; Guss,Messing; Eisen; Guss,"Objektmaß: 45 x 23 x 26 cm; Gewicht: 11,5 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212170&resolution=superImageResolution#6940,https://smb.museum-digital.de/singleimage?resourcenr=23084,23084,https://smb.museum-digital.de/resources/images/201806/200w_29230724361.jpg,smb_19617.jpg,False
smb_19646,19646,Würdenträger,III C 8444,Ethnologisches Museum,https://smb.museum-digital.de/object/19646?navlang=en,"Würdenträger mit eben-Schwert und Helm aus Krokodilshaut. Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite x Tiefe: 39 x 28,5 x 6 cm; Gewicht: 3,9 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=212039&resolution=superImageResolution#2367971,https://smb.museum-digital.de/singleimage?resourcenr=23113,23113,https://smb.museum-digital.de/resources/images/201806/200w_29230740512.jpg,smb_19646.jpg,False
smb_19656,19656,Gedenkkopf,III C 12508,Ethnologisches Museum,https://smb.museum-digital.de/object/19656?navlang=en,"Die wenigen erhaltenen Gedenkköpfe aus Udo, die wahrscheinlich aus dem 16. und 17. Jahrhundert stammen, zeigen gegenüber den Gedenkköpfen aus Benin einen eigenständigen Stil.Die Verwendung von Messing und die Halsketten aus Korallenperlen verweisen auf den hohen Rang der Dargestellten. Udo, eine Stadt etwa 65 km von Benin-City entfernt, wurde nach der mündlichen Überlieferung von König Ozolua am Ende des 15. Jahrhunderts erobert und blieb von Benin abhängig. Ozolua setzte zunächst einen seiner Söhne als Herrscher in Udo ein. Als Esigie, ebenfalls ein Sohn Ozoluas, zu dessen Nachfolger gekrönt wurde, kam es zwischen den Brüdern zu Auseinandersetzungen um die Thronfolge. Esigie ließ in einer Militäraktion Udo zerstören und verfügte, dass in Zukunft kein Mitglied der königlichen Familie in Udo herrschen sollte, sondern nur ein Würdenträger, der vom König von Benin abhängig war.",1500-1700,Nigeria,,Messing,Messing,"Objektmaß: ca. 22 x 15 x 17 cm; Gewicht: 4,4 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211838&resolution=superImageResolution#6466,https://smb.museum-digital.de/singleimage?resourcenr=23123,23123,https://smb.museum-digital.de/resources/images/201806/200w_29230746990.jpg,smb_19656.jpg,False
smb_19627,19627,König mit Begleitfiguren,III C 7657,Ethnologisches Museum,https://smb.museum-digital.de/object/19627?navlang=en,"König mit Lanze, Schild, rechteckiger Glocke, Leoparden-Gürtelmaske und drei Begleitern sowie zwei Portugiesen-Darstellungen",1550-1600,Nigeria,,"Messing, Guss","Messing, Guss",Höhe x Breite: 48 x 34 cm; Gewicht: 13 kg,CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=210442&resolution=superImageResolution#5624,https://smb.museum-digital.de/singleimage?resourcenr=23094,23094,https://smb.museum-digital.de/resources/images/201806/200w_29230730591.jpg,smb_19627.jpg,False
smb_19608,19608,Soldaten,III C 8370,Ethnologisches Museum,https://smb.museum-digital.de/object/19608?navlang=en,"Zwei Soldaten und ein Page mit Fächer. Sammler: Bey, Heinrich",1500-1700,Nigeria,Heinrich Bey,Messing,Messing,"Höhe x Breite x Tiefe: ca. 35 x 36 x 3,5 cm; Gewicht: 3,4 kg",CC BY-NC-SA,http://www.smb-digital.de/eMuseumPlus?service=ImageAsset&module=collection&objectId=211217&resolution=superImageResolution#2367912,https://smb.museum-digital.de/singleimage?resourcenr=23075,23075,https://smb.museum-digital.de/resources/images/201806/200w_29230720635.jpg,smb_19608.jpg,False
